"","X.1","X","Year","Area","Street"
"1796",1796,1796,2011,"Dudley","High Str.  Stourbridge"
"1797",1797,1797,2011,"Dudley","High Str.  Stourbridge"
"1798",1798,1798,2011,"Dudley","High Str.  Stourbridge"
"1799",1799,1799,2011,"Dudley","High Str.  Stourbridge"
"1800",1800,1800,2011,"Dudley","High Str. Halesowen"
"1801",1801,1801,2011,"Dudley","High View St  Dudley"
"1802",1802,1802,2011,"Dudley","Hilly Lane  Halesowen"
"1803",1803,1803,2011,"Dudley","Himley Str. Gornal"
"1804",1804,1804,2011,"Dudley","Home Address"
"1805",1805,1805,2011,"Dudley","Hope Tavern Netherton"
"1806",1806,1806,2011,"Dudley","Hurst Rd  Oldbury"
"1807",1807,1807,2011,"Dudley","Jackson Str.  Lye"
"1808",1808,1808,2011,"Dudley","Kfc  Merry Hill Centre  Dudley"
"1809",1809,1809,2011,"Dudley","King St Dudley"
"1810",1810,1810,2011,"Dudley","Kingsley Str. Netherton"
"1811",1811,1811,2011,"Dudley","Larel Lane Halesowen"
"1812",1812,1812,2011,"Dudley","Little Barrel Ph  Dudley"
"1813",1813,1813,2011,"Dudley","Lloyds Bar Stourbridge"
"1814",1814,1814,2011,"Dudley","Long Lane  Halesowen"
"1815",1815,1815,2011,"Dudley","Lower Derry  Str.  Brierley Hill"
"1816",1816,1816,2011,"Dudley","Lower High Str.  Stourbridge"
"1817",1817,1817,2011,"Dudley","Lupin Str."
"1818",1818,1818,2011,"Dudley","Lye High St"
"1819",1819,1819,2011,"Dudley","Market Str. Kingswinford"
"1820",1820,1820,2011,"Dudley","Market Str.  Knigswinford "
"1821",1821,1821,2011,"Dudley","Market Str.  Stourbridge"
"1822",1822,1822,2011,"Dudley","Market Str.  Stourbridge"
"1823",1823,1823,2011,"Dudley","Market Str. Kingswinford"
"1824",1824,1824,2011,"Dudley","Marriot Str."
"1825",1825,1825,2011,"Dudley","Marriot Str."
"1826",1826,1826,2011,"Dudley","Mary Stevens Park"
"1827",1827,1827,2011,"Dudley","Maybrook House Car Park Halesowen"
"1828",1828,1828,2011,"Dudley","Meadowfields Close  Wordsley"
"1829",1829,1829,2011,"Dudley","Merryhill Centre  Brierley Hill"
"1830",1830,1830,2011,"Dudley","Mill Str. Sedgley"
"1831",1831,1831,2011,"Dudley","Mill Str. Sedgley"
"1832",1832,1832,2011,"Dudley","Moore Str."
"1833",1833,1833,2011,"Dudley","New Rd  Dudley"
"1834",1834,1834,2011,"Dudley","New Str. Stourbridge"
"1835",1835,1835,2011,"Dudley","New Str. Dudley"
"1836",1836,1836,2011,"Dudley","Odeon Cinema   Merry Hill"
"1837",1837,1837,2011,"Dudley","Odeon Cinema   Merry Hill"
"1838",1838,1838,2011,"Dudley","Outside Santander High Str. Stourbridge"
"1839",1839,1839,2011,"Dudley","Park Str. Wrens Nest"
"1840",1840,1840,2011,"Dudley","Playground At Priory Primary School"
"1841",1841,1841,2011,"Dudley","Princess Str.  Old Hill"
"1842",1842,1842,2011,"Dudley","Priory Str. Dudley"
"1843",1843,1843,2011,"Dudley","Rhh"
"1844",1844,1844,2011,"Dudley","Ring Str.    Stourbridge "
"1845",1845,1845,2011,"Dudley","Ring Str.  Stourbridge"
"1846",1846,1846,2011,"Dudley","Rookery Park  Pensnett"
"1847",1847,1847,2011,"Dudley","Salop Str."
"1848",1848,1848,2011,"Dudley","Salop Str."
"1849",1849,1849,2011,"Dudley","Sedgley Bullring"
"1850",1850,1850,2011,"Dudley","Sedgley Conservative Club"
"1851",1851,1851,2011,"Dudley","Sedgley Conservative Club"
"1852",1852,1852,2011,"Dudley","Short St"
"1853",1853,1853,2011,"Dudley","South Str. Stourbridge"
"1854",1854,1854,2011,"Dudley","Stourbridge"
"1855",1855,1855,2011,"Dudley","Stourbridge High St"
"1856",1856,1856,2011,"Dudley","Stourbridge High Str."
"1857",1857,1857,2011,"Dudley","Stourbridge High Str."
"1858",1858,1858,2011,"Dudley","Stourbridge High Str."
"1859",1859,1859,2011,"Dudley","Stourbridge Junction  "
"1860",1860,1860,2011,"Dudley","Stourbridge Ps Front Office"
"1861",1861,1861,2011,"Dudley","Stourbridge Rd Holly Hall"
"1862",1862,1862,2011,"Dudley","Stourbridge Rd  Lye"
"1863",1863,1863,2011,"Dudley","Stourbridge Str.  Brierley Hill"
"1864",1864,1864,2011,"Dudley","Stourbridge Str.  Brierley Hill"
"1865",1865,1865,2011,"Dudley","Stourbridge Str. "
"1866",1866,1866,2011,"Dudley","Tesco Express Amblecote Stourbridge"
"1867",1867,1867,2011,"Dudley","The Swan Public House  Kingswinford"
"1868",1868,1868,2011,"Dudley","Tower Str.  Dudley"
"1869",1869,1869,2011,"Dudley","Victoria Str.  Stoubridge"
"1870",1870,1870,2011,"Dudley","Ward B3  Rhh"
"1871",1871,1871,2011,"Dudley","Windmill End  Dudley"
"1872",1872,1872,2011,"Dudley","Windmill Lane  Cape Hill"
"1873",1873,1873,2011,"Dudley","Wolverhampton Str. Dudley"
"1874",1874,1874,2011,"Dudley","Wolverhampton Str.  Dudley"
"1875",1875,1875,2011,"Dudley","Wolverhampton Str.  Dudley"
"1876",1876,1876,2011,"Dudley","Worcester Str. Stourbridge"
"1877",1877,1877,2011,"Dudley","W Ton Str.  Dudley"
"1878",1878,1878,2011,"Dudley","W Ton Str.  Dudley"
"1879",1879,1879,2011,"Solihull","A E Soliohull Hospital"
"1880",1880,1880,2011,"Solihull","Airport"
"1881",1881,1881,2011,"Solihull","Ash Crescent  Chelmsley Wood"
"1882",1882,1882,2011,"Solihull","Assembly Rooms"
"1883",1883,1883,2011,"Solihull","Auckland Drive"
"1884",1884,1884,2011,"Solihull","Auckland Drive"
"1885",1885,1885,2011,"Solihull","Auckland Drive"
"1886",1886,1886,2011,"Solihull","Auckland Drive"
"1887",1887,1887,2011,"Solihull","Auckland Drive  C Wood"
"1888",1888,1888,2011,"Solihull","Auckland Drive  Chelmsley Wood Solihull"
"1889",1889,1889,2011,"Solihull","Bham Airport"
"1890",1890,1890,2011,"Solihull","Bham Int Train Station"
"1891",1891,1891,2011,"Solihull","Bham International Train Station"
"1892",1892,1892,2011,"Solihull","Birmingham Airport"
"1893",1893,1893,2011,"Solihull","Blair Grove  Chelmsley Wood  Birmingham "
"1894",1894,1894,2011,"Solihull","Brackleys Way  Solihull"
"1895",1895,1895,2011,"Solihull","Brickhill Dr"
"1896",1896,1896,2011,"Solihull","Broad Str.   Os Gatecrasher"
"1897",1897,1897,2011,"Solihull","By St Alphedge Church  Solihull"
"1898",1898,1898,2011,"Solihull","Carpark Marston Green Tavern"
"1899",1899,1899,2011,"Solihull","Chelmsley Rd  Chelmsley Wood"
"1900",1900,1900,2011,"Solihull","Chelmsley Rd  Chelmsley Wood"
"1901",1901,1901,2011,"Solihull","Church Close"
"1902",1902,1902,2011,"Solihull","Clock Public House  Clock Lane"
"1903",1903,1903,2011,"Solihull","Colebrook Str."
"1904",1904,1904,2011,"Solihull","Colebrook Str."
"1905",1905,1905,2011,"Solihull","Copt Heath Drive  Knowle"
"1906",1906,1906,2011,"Solihull","Danford Lane"
"1907",1907,1907,2011,"Solihull","Dunton Hall Str.  Shirley"
"1908",1908,1908,2011,"Solihull","Foleshill Str.  Coventry"
"1909",1909,1909,2011,"Solihull","Forth Drive"
"1910",1910,1910,2011,"Solihull","Fox Hollies Str."
"1911",1911,1911,2011,"Solihull","Foyer Of Etap Hotel Bhx"
"1912",1912,1912,2011,"Solihull","Grandys Drive  Chelmsley Wood"
"1913",1913,1913,2011,"Solihull","Green Lane"
"1914",1914,1914,2011,"Solihull","Greenwood Shopping Centre"
"1915",1915,1915,2011,"Solihull","Greswold Hotel"
"1916",1916,1916,2011,"Solihull","Halifax Str. "
"1917",1917,1917,2011,"Solihull","Helmswood Drive"
"1918",1918,1918,2011,"Solihull","Helmswood Drive"
"1919",1919,1919,2011,"Solihull","Helmswood Drive"
"1920",1920,1920,2011,"Solihull","High St"
"1921",1921,1921,2011,"Solihull","High St"
"1922",1922,1922,2011,"Solihull","High St  Solihull "
"1923",1923,1923,2011,"Solihull","High St Solihull"
"1924",1924,1924,2011,"Solihull","High St Solihull"
"1925",1925,1925,2011,"Solihull","High St  Town Centre Solihull"
"1926",1926,1926,2011,"Solihull","High Str."
"1927",1927,1927,2011,"Solihull","High Str."
"1928",1928,1928,2011,"Solihull","High Str."
"1929",1929,1929,2011,"Solihull","High Str."
"1930",1930,1930,2011,"Solihull","High Str."
"1931",1931,1931,2011,"Solihull","High Str."
"1932",1932,1932,2011,"Solihull","High Str."
"1933",1933,1933,2011,"Solihull","High Str.  Solihull "
"1934",1934,1934,2011,"Solihull","High Str.  Solihull "
"1935",1935,1935,2011,"Solihull","High Str. Solihull"
"1936",1936,1936,2011,"Solihull","High Str. Solihull"
"1937",1937,1937,2011,"Solihull","High Str. Solihull"
"1938",1938,1938,2011,"Solihull","High Str.  Solihull"
"1939",1939,1939,2011,"Solihull","High Str.  Solihull"
"1940",1940,1940,2011,"Solihull","High Str.  Solihull Town Centre"
"1941",1941,1941,2011,"Solihull","High Str.  Solihull  West Mids"
"1942",1942,1942,2011,"Solihull","Highfield Roa Washwood Heath Birmingham"
"1943",1943,1943,2011,"Solihull","Hillfield Park  Solihull"
"1944",1944,1944,2011,"Solihull","Hobsmoat Str.  Solihull"
"1945",1945,1945,2011,"Solihull","Hoggarts Hotel Dorridge"
"1946",1946,1946,2011,"Solihull","Kingfisher Drive Smithswood"
"1947",1947,1947,2011,"Solihull","Kitts Green Rd  Kitts Green  Bham"
"1948",1948,1948,2011,"Solihull","Kitts Green Str. "
"1949",1949,1949,2011,"Solihull","Laburnam Ave."
"1950",1950,1950,2011,"Solihull","Lg Arena"
"1951",1951,1951,2011,"Solihull","Lg Arena   Nec Complex"
"1952",1952,1952,2011,"Solihull","Lg Arena Nec"
"1953",1953,1953,2011,"Solihull","Lg Arena  Nec Complex"
"1954",1954,1954,2011,"Solihull","Lode Lane"
"1955",1955,1955,2011,"Solihull","Lode Lane"
"1956",1956,1956,2011,"Solihull","Lodge Str."
"1957",1957,1957,2011,"Solihull","Manor Walk Solihull"
"1958",1958,1958,2011,"Solihull","Marlene Croft"
"1959",1959,1959,2011,"Solihull","Mcdonalds"
"1960",1960,1960,2011,"Solihull","Mill Lane"
"1961",1961,1961,2011,"Solihull","Mill Lane  Solihull"
"1962",1962,1962,2011,"Solihull","Moordane Ave."
"1963",1963,1963,2011,"Solihull","Moorend Ave. Opposite Wiilow Avenue Solihull"
"1964",1964,1964,2011,"Solihull","O S Avaon Croft House Wincester Drive"
"1965",1965,1965,2011,"Solihull","O S Departure Terminal  Birmingham International Airport Solihull"
"1966",1966,1966,2011,"Solihull","O S Grrenwood P H Helmswood Drive Chelmsley Wood Solihull"
"1967",1967,1967,2011,"Solihull","O S Loft Nightclub High St Solihull"
"1968",1968,1968,2011,"Solihull","O S Mill Labe Entrance To Touchwood Shopping Centre"
"1969",1969,1969,2011,"Solihull","O S Red Lion Earlswood"
"1970",1970,1970,2011,"Solihull","O S Rosies  High St Solihull"
"1971",1971,1971,2011,"Solihull","O Sthe Loft  Solihull"
"1972",1972,1972,2011,"Solihull","O S Coach House P H Herbert Str. Solihull West Midlands"
"1973",1973,1973,2011,"Solihull","O Neills Poplar Rd Solihull"
"1974",1974,1974,2011,"Solihull","Os Assembly Rooms   Poplar Str."
"1975",1975,1975,2011,"Solihull","Os Lg Arena  Nec Complex"
"1976",1976,1976,2011,"Solihull","Os Lg Arena  Nec Complex"
"1977",1977,1977,2011,"Solihull","Outside The Clock Ph  Clock Lane"
"1978",1978,1978,2011,"Solihull","Outside White Swan Station Str. Solihull"
"1979",1979,1979,2011,"Solihull","Park In Bell Lane "
"1980",1980,1980,2011,"Solihull","Parkdale Str. Sheldon"
"1981",1981,1981,2011,"Solihull","Poplar Rd  Solihull"
"1982",1982,1982,2011,"Solihull","Poplar Str."
"1983",1983,1983,2011,"Solihull","Poplar Str."
"1984",1984,1984,2011,"Solihull","Poplar Str."
"1985",1985,1985,2011,"Solihull","Poplar Str."
"1986",1986,1986,2011,"Solihull","Poplar Str."
"1987",1987,1987,2011,"Solihull","Poplar Str."
"1988",1988,1988,2011,"Solihull","Poplar Str."
"1989",1989,1989,2011,"Solihull","Poplar Str."
"1990",1990,1990,2011,"Solihull","Poplar Str."
"1991",1991,1991,2011,"Solihull","Poplar Str."
"1992",1992,1992,2011,"Solihull","Poplar Str."
"1993",1993,1993,2011,"Solihull","Poplar Str."
"1994",1994,1994,2011,"Solihull","Poplar Str."
"1995",1995,1995,2011,"Solihull","Poplar Str."
"1996",1996,1996,2011,"Solihull","Poplar Str. Solihull  West Midlands"
"1997",1997,1997,2011,"Solihull","Poplar Str.  Solihull"
"1998",1998,1998,2011,"Solihull","Poplar Str.  Solihull"
"1999",1999,1999,2011,"Solihull","Poplar Str.  Solihull"
"2000",2000,2000,2011,"Solihull","Poplar Str.  Solihull"
"2001",2001,2001,2011,"Solihull","Poplar Str.  Solihull"
"2002",2002,2002,2011,"Solihull","Poplar Str.  Solihull"
"2003",2003,2003,2011,"Solihull","Poplar Str.  Solihull"
"2004",2004,2004,2011,"Solihull","Poplar Str.  Solihull"
"2005",2005,2005,2011,"Solihull","Poplar Str.  Solihull"
"2006",2006,2006,2011,"Solihull","Poplar Way Solihull"
"2007",2007,2007,2011,"Solihull","Poplar Way  Solihull"
"2008",2008,2008,2011,"Solihull","Rolls Wood Drive Solihull West Midlands"
"2009",2009,2009,2011,"Solihull","Scolfield Str. Kingshurst"
"2010",2010,2010,2011,"Solihull","Solihull   Station Str."
"2011",2011,2011,2011,"Solihull","Solihull A E"
"2012",2012,2012,2011,"Solihull","Solihull High Str."
"2013",2013,2013,2011,"Solihull","Solihull Hospital"
"2014",2014,2014,2011,"Solihull","Solihull Hospital"
"2015",2015,2015,2011,"Solihull","Solihull Moors Football Club Damson Parkway Solihull"
"2016",2016,2016,2011,"Solihull","Solihull Town Centre"
"2017",2017,2017,2011,"Solihull","Solihull Town Centre"
"2018",2018,2018,2011,"Solihull","Solihull Town Centre Solihull West Midlands"
"2019",2019,2019,2011,"Solihull","Solihull Town Centre  Lode Lane"
"2020",2020,2020,2011,"Solihull","Solihull Town Centre  Outside Kings Chip Shop"
"2021",2021,2021,2011,"Solihull","Solihull  Poplar Str."
"2022",2022,2022,2011,"Solihull","Stanley Ave."
"2023",2023,2023,2011,"Solihull","Station Rd"
"2024",2024,2024,2011,"Solihull","Station Rd At Herbert Rd Junction"
"2025",2025,2025,2011,"Solihull","Station Rd With Juction Of Herbert Rd Solihull"
"2026",2026,2026,2011,"Solihull","Station Str."
"2027",2027,2027,2011,"Solihull","Station Str."
"2028",2028,2028,2011,"Solihull","Station Str. Solihull"
"2029",2029,2029,2011,"Solihull","Station Str. Solihull"
"2030",2030,2030,2011,"Solihull","Station Str. Solihull"
"2031",2031,2031,2011,"Solihull","Station Str. Solihull"
"2032",2032,2032,2011,"Solihull","Station Str.  Solihull"
"2033",2033,2033,2011,"Solihull","Station Str.  Solihull"
"2034",2034,2034,2011,"Solihull","Station Str.  High Str. Solihull"
"2035",2035,2035,2011,"Solihull","The Crescent"
"2036",2036,2036,2011,"Solihull","The Village Hotel Shirley"
"2037",2037,2037,2011,"Solihull","Usk Way Smithswood Solihull"
"2038",2038,2038,2011,"Solihull","Warwick Rd Solihull"
"2039",2039,2039,2011,"Solihull","Warwick Rd  Solihull"
"2040",2040,2040,2011,"Solihull","Warwick Rd  Solihull"
"2041",2041,2041,2011,"Solihull","Warwick Str."
"2042",2042,2042,2011,"Solihull","Warwick Str."
"2043",2043,2043,2011,"Solihull","Warwick Str."
"2044",2044,2044,2011,"Solihull","Warwick Str.f  Solihull"
"2045",2045,2045,2011,"Solihull","Wolaston Close"
"2046",2046,2046,2011,"Sandwell","Abbey Str."
"2047",2047,2047,2011,"Sandwell","Albright Str. Oldbury"
"2048",2048,2048,2011,"Sandwell","Aleander Way"
"2049",2049,2049,2011,"Sandwell","Alexandra Str.  Halesowen"
"2050",2050,2050,2011,"Sandwell","Angels Nightclub  West Bromwich"
"2051",2051,2051,2011,"Sandwell","Angels Ph West Bromwich"
"2052",2052,2052,2011,"Sandwell","Anita Ave.  Tividale"
"2053",2053,2053,2011,"Sandwell","Astel Park Retail Center"
"2054",2054,2054,2011,"Sandwell","Aston Str.  Tipton"
"2055",2055,2055,2011,"Sandwell","Atlas Grove"
"2056",2056,2056,2011,"Sandwell","Bank Str. West Bromwich"
"2057",2057,2057,2011,"Sandwell","Barker Str."
"2058",2058,2058,2011,"Sandwell","Bearwood High St"
"2059",2059,2059,2011,"Sandwell","Bearwood Rd"
"2060",2060,2060,2011,"Sandwell","Bearwood Str."
"2061",2061,2061,2011,"Sandwell","Bearwood Str.  Bearwood"
"2062",2062,2062,2011,"Sandwell","Bearwood Str.  Smethwick"
"2063",2063,2063,2011,"Sandwell","Bearwood Str.  Smethwick"
"2064",2064,2064,2011,"Sandwell","Bearwood Str.  Smwthwick"
"2065",2065,2065,2011,"Sandwell","Beawood Str."
"2066",2066,2066,2011,"Sandwell","Beech Crescent"
"2067",2067,2067,2011,"Sandwell","Beeches Str.  West Bromwich"
"2068",2068,2068,2011,"Sandwell","Bella Pizza"
"2069",2069,2069,2011,"Sandwell","Beresford Rd  Oldbury"
"2070",2070,2070,2011,"Sandwell","Beresford Rd  Oldbury"
"2071",2071,2071,2011,"Sandwell","Beresford Rd  Oldbury"
"2072",2072,2072,2011,"Sandwell","Billard Hall West Bromwich"
"2073",2073,2073,2011,"Sandwell","Birchfield Lane"
"2074",2074,2074,2011,"Sandwell","Birmingham Str. Oldbury"
"2075",2075,2075,2011,"Sandwell","Birmingham Str.  Oldbury"
"2076",2076,2076,2011,"Sandwell","Birmingham Str.  Oldbury"
"2077",2077,2077,2011,"Sandwell","Birmingham St  Oldbury  West Midlands"
"2078",2078,2078,2011,"Sandwell","Birminham Str. Oldbury"
"2079",2079,2079,2011,"Sandwell","Brandhall Close"
"2080",2080,2080,2011,"Sandwell","Brasshouse Lane"
"2081",2081,2081,2011,"Sandwell","Broad Str."
"2082",2082,2082,2011,"Sandwell","Burnttree"
"2083",2083,2083,2011,"Sandwell","Cape Hill  Smethwick"
"2084",2084,2084,2011,"Sandwell","Cape Hill  Smethwick"
"2085",2085,2085,2011,"Sandwell","Carters Green West Brom"
"2086",2086,2086,2011,"Sandwell","Carters Green  West Bromwich"
"2087",2087,2087,2011,"Sandwell","Central Ave.  Tipton"
"2088",2088,2088,2011,"Sandwell","Coop Brandall"
"2089",2089,2089,2011,"Sandwell","Dartmouth Park"
"2090",2090,2090,2011,"Sandwell","Devonshire Str.  Smethwick"
"2091",2091,2091,2011,"Sandwell","Dial Lane West Bromwich"
"2092",2092,2092,2011,"Sandwell","Dial Lane West Bromwich"
"2093",2093,2093,2011,"Sandwell","Duchess Parade  West Bromwich"
"2094",2094,2094,2011,"Sandwell","Dudley Port"
"2095",2095,2095,2011,"Sandwell","Dudley Port Tipton"
"2096",2096,2096,2011,"Sandwell","Dudley Port Tipton"
"2097",2097,2097,2011,"Sandwell","Dudley Port Tipton"
"2098",2098,2098,2011,"Sandwell","Dudley Str."
"2099",2099,2099,2011,"Sandwell","Dudley Str."
"2100",2100,2100,2011,"Sandwell","Dyas Ave."
"2101",2101,2101,2011,"Sandwell","Elgar Crescent  Pensnett"
"2102",2102,2102,2011,"Sandwell","Esher Str."
"2103",2103,2103,2011,"Sandwell","Fountain Lane  Oldbury"
"2104",2104,2104,2011,"Sandwell","Freet Str.  Oldbury"
"2105",2105,2105,2011,"Sandwell","Freeth Str."
"2106",2106,2106,2011,"Sandwell","Galton Bridge"
"2107",2107,2107,2011,"Sandwell","Gladstone Str. West Bromwich"
"2108",2108,2108,2011,"Sandwell","Goose Ph  West Bromwich"
"2109",2109,2109,2011,"Sandwell","Great Barr  Hotel"
"2110",2110,2110,2011,"Sandwell","Great Barr Hotel"
"2111",2111,2111,2011,"Sandwell","Great Barr Hotel  Great Barr"
"2112",2112,2112,2011,"Sandwell","Great Barr Hotel  Great Barr"
"2113",2113,2113,2011,"Sandwell","Great Bridge Str.  Tipton"
"2114",2114,2114,2011,"Sandwell","Hales Lane  Smethwick"
"2115",2115,2115,2011,"Sandwell","Halesowen Str."
"2116",2116,2116,2011,"Sandwell","Halesowen Str. Cradley Heath"
"2117",2117,2117,2011,"Sandwell","Halesowen Str.  Cradley Heath"
"2118",2118,2118,2011,"Sandwell","Henley Close  Tipton "
"2119",2119,2119,2011,"Sandwell","High Ave."
"2120",2120,2120,2011,"Sandwell","High St West Brom"
"2121",2121,2121,2011,"Sandwell","High St  Cradley Heath"
"2122",2122,2122,2011,"Sandwell","High Str. Great Bridge"
"2123",2123,2123,2011,"Sandwell","High Str. Smethwick"
"2124",2124,2124,2011,"Sandwell","High Str. Smethwick"
"2125",2125,2125,2011,"Sandwell","High Str. West Brom"
"2126",2126,2126,2011,"Sandwell","High Str. West Brom"
"2127",2127,2127,2011,"Sandwell","High Str. West Bromwich"
"2128",2128,2128,2011,"Sandwell","High Str. West Bromwich"
"2129",2129,2129,2011,"Sandwell","High Str.  Smethwick"
"2130",2130,2130,2011,"Sandwell","High Str.  Stourbridge"
"2131",2131,2131,2011,"Sandwell","High Str.  Stourbridge"
"2132",2132,2132,2011,"Sandwell","High Str.  Stourbridge"
"2133",2133,2133,2011,"Sandwell","High Str.  West Bromwich"
"2134",2134,2134,2011,"Sandwell","High Str.  West Bromwich"
"2135",2135,2135,2011,"Sandwell","High Str.  West Bromwich  Opposite Wilkinsons"
"2136",2136,2136,2011,"Sandwell","Holly Lane  Smethwick"
"2137",2137,2137,2011,"Sandwell","Holyhead Str."
